Title,Date,Location,Text,URL
Pflasterstein verfehlt Kind – Zeugen gesucht,24.06.2020,Spandau,"Nr. 1537
Nachdem ein Kind am vergangenen Sonntag, 21. Juni 2020, gegen 19 Uhr in Wilhelmstadt von einer bisher unbekannten Person mit einem Pflasterstein beworfen wurde, suchen die Ermittler nun nach Zeugen.
Die Kriminalpolizei fragt:
Wer ist Zeuge der Tat geworden bzw. hat gesehen, aus welchem Stockwerk oder sogar konkret von wem der Stein geworfen wurde?
Wer hat vor der Tat Personen bemerkt, die in der Umgebung des Hauses Ruhlebener Straße 150 einen Pflasterstein bei sich hatten oder dort an sich nahmen?
Wer kann sonst Angaben zum Sachverhalt machen?
Hinweise bitte an die Kriminalpolizei der Direktion 2, Charlottenburger Chaussee 75 in 13597 Berlin-Spandau unter den Rufnummern (030) 4664-273119 (innerhalb der Bürodienstzeiten) sowie (030) 4664-271100 (außerhalb der Bürodienstzeiten) oder auch an jede andere Polizeidienststelle.
Erstmeldung Nr. 1519 vom 22. Juni 2020: Pflasterstein verfehlt Kind
Gestern Abend wurde ein Kind in Wilhelmstadt beinahe von einem Pflasterstein getroffen. Nach bisherigen Ermittlungen spielte der Achtjährige gegen 19 Uhr in der Ruhlebener Straße auf einer Grünfläche vor den Balkonen eines Mehrfamilienhauses, als ein Pflasterstein knapp neben ihm einschlug. Dieser kam offenbar aus Richtung der Balkone. Der 57-jährige anwesende Vater alarmierte die Polizei, die eine Strafanzeige wegen versuchter gefährlicher Körperverletzung einleitete. Die weiteren Ermittlungen führt ein Fachkommissariat der Polizeidirektion 2.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.950398.php
Mit Mietwagen gegen Automaten,24.06.2020,Friedrichshain-Kreuzberg,"Nr. 1536
Unbekannte haben in der vergangenen Nacht versucht, mit einem Mietfahrzeug einen Geldautomaten in Kreuzberg zu zerstören, um so an Geld zu kommen.
Derzeitigen Ermittlungen zufolge steuerte eine unbekannte Person gegen 3.30 Uhr den VW Polo an der Kreuzung Schöneberger Straße Ecke Hafenplatz gegen einen dort freistehenden Geldautomaten. Trotzdem das Auto und der Automat nebst angrenzenden Zaun stark beschädigt wurden, gelangten die Unbekannten nicht an das Geld und entkamen ohne Beute. Alarmierte Polizeieinsatzkräfte stellten das Tatfahrzeug sicher. Offenbar hatten die Täter zuvor vergeblich versucht, das Auto in Brand zu setzen. Die Kriminalpolizei hat die Ermittlungen übernommen.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.950308.php
Autofahrerin von LKW erfasst und schwer verletzt,24.06.2020,Lichtenberg,"Nr. 1535
Gestern Mittag wurde eine Frau bei einem Verkehrsunfall in Alt-Hohenschönhausen schwer verletzt. Ersten Erkenntnissen zufolge wendete die 52-Jährige gegen 12.20 Uhr mit ihrem Skoda an der Kreuzung Marzahner Straße Ecke Plauener Straße und wurde dabei vom Lastwagen eines 30-Jährigen erfasst, der die Marzahner Straße in Richtung Wassergrundstraße befuhr. Das Auto wurde durch den Lkw rund 30 Meter mitgeschleift und schleuderte danach einige Meter bis zum eigenen Stillstand. Die Autofahrerin wurde in ihrem Fahrzeug eingeklemmt und musste durch die Feuerwehr befreit werden. Sie erlitt bei dem Zusammenstoß schwere Verletzungen am ganzen Körper, die stationär in einem Krankenhaus behandelt werden müssen. Lebensgefahr besteht nicht. Der Lkw-Fahrer blieb unverletzt. Die Marzahner Straße war für die Unfallaufnahme in beiden Richtungen rund drei Stunden gesperrt. Die weiteren, noch andauernden Ermittlungen hat ein Fachkommissariat für Verkehrsdelikte der Polizeidirektion 6
    übernommen.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.950300.php
Durchsuchungen wegen Subventionsbetruges im Zusammenhang mit Corona-Soforthilfen durch Tatverdächtige aus der islamistischen Szene,23.06.2020,bezirksübergreifend,"Tempelhof-Schöneberg/Friedrichshain-Kreuzberg
Gemeinsame Meldung Polizei und Staatsanwaltschaft Berlin
Nr. 1534
Gut 250 Einsatzkräfte der Polizei Berlin haben heute im Auftrag der Generalstaatsanwaltschaft Berlin wegen des Verdachts des Subventionsbetruges im Zusammenhang mit der Beantragung von Corona-Soforthilfen drei Wohnobjekte, ein Buchhaltungsbüro in Berlin sowie eine Moschee in Berlin-Tempelhof durchsucht.
Die Generalstaatsanwaltschaft Berlin und der Polizeiliche Staatsschutz der Polizei Berlin ermitteln seit mehreren Wochen gegen zwei Tatverdächtige im Alter von 55 und 56 Jahren, die der islamistischen Szene Berlins zuzurechnen sind. Bei dem 55-Jährigen handelt es sich um den Vorsitzenden eines islamistisch geprägten Tempelhofer Moscheevereins, dem die betrügerische Beantragung von „Soforthilfe Corona“ in zwei Fällen vorgeworfen wird. Im ersten Fall soll er für ein nicht existentes Einzelunternehmen die „Soforthilfe Corona“ in Höhe 9.000,- € beantragt haben – der Betrag gelangte zur Auszahlung auf sein Privatkonto, wurde von der IBB zwischenzeitlich zurückgefordert und in der Folge durch den 55-Jährigen zurücküberwiesen.
Im zweiten Fall soll er für den Tempelhofer Moscheeverein „Corona-Soforthilfen“ in Höhe von 14.000,- € beantragt haben, die auf das Vereinskonto überwiesen wurden. Der 56-Jährige Geschäftsleiter des Moscheevereins ist gleichfalls verdächtig, mehrfach Corona-Soforthilfen für ein tatsächlich nicht existentes Einzelunternehmen in Höhe von 19.000,- € beantragt zu haben, wobei 10.000,- € an den Beschuldigten ausgezahlt worden sind.
Angesichts des dritten Falles in kurzer Zeit, in dem ein wirtschaftlich bzw. religiös Verantwortlicher einer der szenerelevanten Moscheen in derartige Aktivitäten verstrickt sein soll, gehen die Ermittler verstärkt der Frage nach, ob die beantragten Hilfszahlungen der eigenen Bereicherung, islamistischen Vorhaben oder gar der Finanzierung des Terrorismus dienen sollten.
Bei den Durchsuchungen sind mehrere tausend Euro beschlagnahmt worden.
Die Ermittlungen dauern an.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.950137.php
Mit gestohlenem Quad Unfall verursacht und geflüchtet,23.06.2020,Neukölln,"Nr. 1533
Gestern Abend entwendeten zwei Unbekannte in Neukölln ein Quad, verursachten damit einen Verkehrsunfall und flüchteten anschließend zu Fuß. Ersten Erkenntnissen zufolge soll gegen 20.45 Uhr zunächst ein Mann einen 18-Jährigen von einem Quad gezogen haben, als dieser in einer Einfahrt in der Weserstraße gehalten hatte. Im weiteren Verlauf soll der Unbekannte den jungen Mann gegen eine Statue gedrückt und ihm Gewalt angedroht haben. Zeitgleich soll ein weiterer Komplize das Quad gestartet haben, mit dem das Duo im Anschluss in Richtung Weichselstraße flüchtete. Während der Fahrt kam der Fahrzeugführer nach rechts von der Fahrbahn ab und beschädigte in der Weserstraße einen geparkten Opel. Mehreren Zeugenaussagen zufolge sollen die beiden Männer anschließend von dem Fahrzeug abgestiegen und zu Fuß in Richtung Sonnenallee geflüchtet sein. Die weiteren, noch andauernden Ermittlungen haben Fachkommissariate für Raub- und Verkehrsdelikte der Polizeidirektion 5
    übernommen.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.949732.php
Nach mutmaßlichem Postdiebstahl festgenommen,23.06.2020,Mitte,"Nr. 1532
Gestern Abend nahmen Fahnder des Polizeiabschnitts 28 in Mitte einen Mann und eine Frau nach einem mutmaßlichen Postdiebstahl fest. Ersten Ermittlungen zufolge sahen die Zivilpolizistinnen und –polizisten gegen 18.30 Uhr in der Wilhelmstraße, wie ein Mann sowie eine Frau aus einem Renault Transporter ausstiegen und den Inhalt eines Briefkastens der Deutschen Post AG in einen mitgebrachten Sack entleerten. Anschließend packte das Paar den Sack in den Transporter und fuhr weiter. Zusammen mit weiteren Einsatzkräften wurde der Transporter in unmittelbarer Nähe gestoppt und kontrolliert. Die Polizistinnen und Polizisten fanden mehrere geöffnete Briefumschläge und Bargeld im Auto und beschlagnahmten diese als Beweismittel. Nach einer richterlich angeordneten Durchsuchung entdeckten die Fahnder weitere geöffnete Briefumschläge in der gemeinsamen Wohnung der mutmaßlichen Postdiebe und beschlagnahmten diese ebenfalls. Die Beamtinnen und Beamten brachten das Duo im Alter von
    48 und 54 Jahren in ein Polizeigewahrsam. Nach erkennungsdienstlichen Behandlungen wurden sie später wieder auf freien Fuß gesetzt. Die Ermittlungen dauern an.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.949712.php
Mann mit Luftdruckgewehr leicht verletzt,22.06.2020,Pankow,"Nr. 1531
Gestern Nachmittag wurde ein Mann durch ein Projektil eines Luftdruckgewehrs verletzt. Ermittlungen zufolge soll ein 85-jähriger Mann gegen 15.10 Uhr aus seinem Balkon in der Thomas-Mann-Straße ein Schuss abgegeben haben. Dieser traf einen 18-Jährigen am Unterarm und verletzte diesen leicht. Danach soll der mutmaßliche Schütze in Richtung des Verletzten und seines 16-jährigen Begleiters „verschwindet“ gerufen und mit der Waffe auf sie gezielt haben. Polizistinnen und Polizisten suchten den Mann an seiner Wohnanschrift auf und beschlagnahmten das Luftdruckgewehr und eine Dose Munition. Nach einer Identitätsfeststellung verblieb der 85-Jährige in seiner Wohnung. Der 18-Jährige lehnte eine ärztliche Behandlung vor Ort ab. Die Kriminalpolizei der Direktion 1 übernahm die weiteren Ermittlungen.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.949129.php
Bilanz der Berliner Verkehrssicherheitstage,22.06.2020,berlinweit,"Nr. 1530
Vom 15. bis zum 19. Juni 2020 führte die Polizei Berlin intensive Verkehrsüberwachungsmaßnahmen im gesamten Stadtgebiet durch. Ziel der Aktion war die konzentrierte und in der Öffentlichkeit wahrnehmbare Überwachung örtlicher Problemlagen durch individuelle Schwerpunktsetzungen der Dienststellen. Die Sicherheit der Radfahrenden war dabei im besonderen Fokus.
An den fünf Tagen der Verkehrsüberwachungsmaßnahmen waren rund 1700 Dienstkräfte im Einsatz, die an 424 stationären und mobilen Kontrollstellen insgesamt 6.460 Fahrzeugführende kontrollierten. Dabei wurden 4.371 Verkehrsordnungswidrigkeiten und 72 Verkehrsstraftaten zur Anzeige gebracht. Besonders im Fokus standen die folgenden Delikte bzw. Kontrollthemen:
Fehler bei Abbiegevorgängen:
Es wurden 328 Abbiegeverstöße festgestellt, die insbesondere durch Kraftfahrende begangen wurden.
Alkohol- und Drogenbeeinflussung:
13 Personen nahmen alkoholisiert am Straßenverkehr teil (Höchstwert 2,25 Promille bei einem E-Scooter-Fahrenden); 16 Personen standen unter dem Einfluss sonstiger berauschender Mittel.
Geschwindigkeitsverstöße:
Bei 64 Geschwindigkeitsüberwachungseinsätzen mit Handlasermessgeräten wurden 585 Überschreitungen registriert.
Missachtung von Rotlicht:
Insgesamt missachteten 849 Verkehrsteilnehmende das Rotlicht einer Ampel, darunter 706 Radfahrende, 140 Kraftfahrzeugführende und drei Nutzende von E-Scootern.
Gurtpflicht:
Die Einsatzkräfte stellten fest, dass 10 Kinder in Pkw nicht vorschriftsmäßig gesichert waren. In 222 Fällen wurde gegen die Gurtpflicht verstoßen.
Ablenkung durch Nutzung von Mobiltelefonen:
Es sind 545 Handyverstöße festgestellt worden, davon 171 durch Radfahrende.
Verkehrswidriges Verhalten in Fahrradstraßen:
93 Kraftfahrzeuge haben verkehrswidrig Fahrradstraßen durchfahren.
Verhalten von Radfahrenden:
Es wurden insgesamt 1.253 Verkehrsordnungswidrigkeiten im Zusammenhang mit regelwidrigem Verhalten von Radfahrenden polizeilich geahndet. Neben 706 Rotlichtverstößen zählte insbesondere das unzulässige Befahren von Gehwegen mit 368 Feststellungen zu den häufigsten Fehlverhaltensweisen.
Verkehrswidriges Halten und Parken:
Insgesamt wurden 1.838 Halt- und Parkverstöße durch die Polizei Berlin zur Anzeige gebracht. In 54 Fällen wurde die Umsetzung von Kraftfahrzeugen zur Gefahrenabwehr angeordnet:
- Radverkehrsanlagen: 209 Verstöße (davon 4 Umsetzungen)
- Bussonderfahrstreifen: 66 (4)
- Zweite Reihe: 263 (1)
- 5m-/ 8m-Bereiche an Einmündungen und Kreuzungen: 140 (12)
- Lieferzonen: 28 (4)
- Sonstige Halt-und Parkverstöße 1132 (29)",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.949104.php
Festnahme nach Taschendiebstahl,22.06.2020,Friedrichshain-Kreuzberg,"Nr. 1529
In der vergangenen Nacht nahmen Einsatzkräfte der Polizei in Kreuzberg einen mutmaßlichen Taschendieb fest. Kurz nach Mitternacht soll ein 21-Jähriger, der mit einer Frau und einem Mann an einem Imbiss in der Görlitzer Straße stand, von einer Männergruppe bedrängt und mit einem Stein geschlagen worden sein. Anschließend soll einer aus der Gruppe versucht haben, die Geldbörse des jungen Mannes aus seiner Jacke zu stehlen, was dieser jedoch bemerkte. Im weiteren Verlauf soll ein weiterer bis dato unbekannter Mann den 21-Jährigen angetanzt und ihm dabei seine Armbanduhr vom Handgelenk entwendet haben. Auch dieses bemerkte der Bestohlene, woraufhin er den Antänzer aufgefordert habe, ihm seine Uhr zurückzugeben. Der mutmaßliche Dieb soll dem jungen Mann daraufhin mit der Uhr ins Gesicht geschlagen haben und anschließend geflüchtet sein. Er wurde von dem Bestohlenen verfolgt und konnte kurze Zeit später von alarmierten Einsatzkräften des Polizeiabschnitts 53
    festgenommen werden. Der 21-Jährige erlitt bei dem Angriff Verletzungen im Gesicht sowie Abschürfungen an einer Hand und gab an, sich selbst in ärztliche Behandlung begeben zu wollen. Der 31-jährige Tatverdächtige wurde zur Durchführung einer erkennungsdienstlichen Behandlung in ein Gewahrsam gebracht und einem Fachkommissariat der Direktion 5 überstellt, welches die weiteren, noch andauernden Ermittlungen übernommen hat.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.949077.php
Seniorin in Wohnung überfallen,22.06.2020,Reinickendorf,"Nr. 1528
Gestern Nachmittag versuchte ein Mann im Ortsteil Märkisches Viertel eine alte Dame zu überfallen. Den bisherigen Ermittlungen zufolge soll der 33-Jährige gegen 15.40 Uhr an der Wohnungstür der 94-Jährigen im Eichhorster Weg geklingelt und die Seniorin, nachdem sie die Tür geöffnet hatte, mit ihrem Rollator in die Wohnung geschubst haben, sodass sie zu Boden fiel. Anschließend soll der Mann dann die Wohnung durchsucht haben. Als die Frau um Hilfe schrie, soll der Mann ohne Beute aus der Wohnung geflüchtet sein. Ein 59-jähriger Zeuge wurde durch die Schreie der Frau aufmerksam und alarmierte die Polizei. Einsatzkräfte nahmen den Tatverdächtigen in der Nähe des Tatortes fest und brachten ihn in ein Polizeigewahrsam. Derzeit wird geprüft, ob es Zusammenhänge zu weiteren Eigentumsdelikten gibt. Der Mann wird heute auf Antrag der Staatsanwaltschaft Berlin zum Erlass eines Haftbefehls einem Richter vorgeführt. Die weiteren Ermittlungen führt das Raubkommissariat der
    Polizeidirektion 1.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.949064.php
Festnahme von mutmaßlichen Drogenhändlern,22.06.2020,Mitte,"Nr. 1527
Gestern Vormittag hat ein Zivilfahndungstrupp der 13. Einsatzhundertschaft in Mitte zwei Männer festgenommen, die im Verdacht stehen mit Rauschgift gehandelt zu haben. Ersten Erkenntnissen zufolge sollen die beiden 20- und 23-jährigen Männer durch die Fahnder gegen 19.20 Uhr in der Köpenicker Straße dabei beobachtet worden sein, wie sie mit einer 27-jährigen Frau derart zusammenstanden, dass der Verdacht eines Rauschgifthandels entstanden war. Nachdem die Personen sich getrennt hatten, kontrollierten die Fahnder die beiden mutmaßlichen Drogenhändler und fanden bei ihnen szenetypische Verkaufsmengen weißes Pulver sowie Bargeld und beschlagnahmten es. Bei den anschließenden Wohnungsdurchsuchungen wurden die Beamten ebenfalls fündig. Hier beschlagnahmten sie 18 Szenetütchen weißes, fünf Szenetütchen braunes und ein Szenetütchen farbloses Pulver, über 200 vermeintliche Ecstasy-Tabletten, eine kleine Menge Cannabis, Feinwaagen und Bargeld. Die beiden Männer wurden
    einem Fachkommissariat für Drogendelikte des Landeskriminalamtes überstellt. Der mutmaßlichen Drogenkäuferin gelang es sich unerkannt zu entfernen. Nachforschungen ergaben, dass sie auf einer nahegelegenen Party weilte, wo sie kurz darauf festgenommen werden konnte. Drogen wurden bei ihr nicht gefunden. Die Ermittlungen dauern an.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.949058.php
Auto aufgebrochen und kurzgeschlossen - Festnahme,22.06.2020,Lichtenberg,"Nr. 1526
In der vergangenen Nacht haben Zivilfahndungsteams der Polizeiabschnitte 22 und 24 gemeinsam drei mutmaßliche Autodiebe in Fennpfuhl festgenommen. Ersten Ermittlungen zufolge sollen die Einsatzkräfte die drei 28-, 29- und 31-jährigen Männer gegen 22.45 Uhr in der Landsberger Allee auf einem Großparkplatz bei einem Autodiebstahl beobachtet und festgenommen haben. Das Trio war zunächst mit einem VW zur Landsberger Allee gefahren. Die beiden 28- und 31-jährigen Tatverdächtigen seien dann ausgestiegen und hätten einen Ford aufgebrochen sowie kurzgeschlossen. Während der 28-jährige wieder zurück zu dem VW ging, umfuhr der 31-Jährige mit dem gestohlenen Pkw die Schranke des Parkplatzes über eine Grünfläche und flüchtete über die Franz-Jakob-Straße in Richtung der Hauptfahrbahn der Landsberger Allee. Dort an der roten Ampel wartend, versperrten Einsatzfahrzeuge dem 31-Jährigen den Weg, sodass die Polizistinnen und Polizisten ihn festnehmen konnten. Die beiden 28- und
    29-jährigen Tatverdächtigen konnten ebenfalls in Tatortnähe festgenommen werden. Alle drei Männer wurden in einem Polizeigewahrsam erkennungsdienstlich behandelt und anschließend dem Fachkommissariat für Autodiebstähle der Polizeidirektion 2 überstellt. Die Ermittlungen dauern an.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.949029.php
Öffentlichkeitsfahndung nach Raub und sexueller Nötigung – Ein Täter stellte sich,22.06.2020,Mitte,"Nr. 1525
Ein 18-jähriger Tatverdächtiger, der mit Bild gesucht wurde, hat sich inzwischen bei dem Raubkommissariat der Polizeidirektion 2 gestellt. Nach den beiden weiteren Tatverdächtigen, zu denen nur Personenbeschreibungen vorliegen, wird weiterhin gesucht.
Zeugenaufruf Nr. 1475 vom 18. Juni 2020: Öffentlichkeitsfahndung nach Raub und sexueller Nötigung
Ermittlerinnen und Ermittler des Raubkommissariats der Polizeidirektion 2 bitten um Mithilfe bei der Suche nach einem Tatverdächtigen. Nach bisherigen Erkenntnissen soll es am 15. November 2019, gegen 21 Uhr in einer Wohnung eines 17-jährigen Jugendlichen in der Zwinglistraße in Moabit zu einem Raub und einer sexuellen Nötigung gekommen sein. Er und drei weitere jugendliche Geschädigte im Alter von 14 bis 16 Jahren sollen zunächst von dem Gesuchten und zwei mutmaßlichen Mittätern zur Rückgabe von sogenannten In-Ear-Kopfhörern, die angeblich einem der Tatverdächtigen abhandengekommen waren, aufgefordert worden sein. Da keiner der Geschädigten im Besitz der Kopfhörer war, sollen den Geschädigten ihre Mobiltelefone unter Androhung und Anwendung von Gewalt weggenommen worden sein. Zudem soll einer der Tatverdächtigen eine 16-Jährige durchsucht und ihr dabei an die Brust sowie an den Po gefasst haben.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.947351.php
Mit Schraubendreher zugestochen – Polizeilicher Staatsschutz ermittelt,22.06.2020,Lichtenberg,"Nr. 1524
Weil ein Mann gestern Abend auf seinem Balkon in Friedrichsfelde den sogenannten Hitlergruß gezeigt haben soll und zwei couragierte Nachbarn ihn daraufhin zur Rede gestellt haben sollen, kam es zu einem Streit, bei dem der Tatverdächtige mit einem Schraubendreher zugestochen haben soll. Gegen 20 Uhr geriet der später festgenommene 40-Jährige mit seinem 71-jährigen Nachbarn und dessen 62-jährigen Bruder in Streit. Als Grund der Auseinandersetzung wurde angegeben, dass der Tatverdächtige auf dem Balkon seiner Wohnung in der Rhinstraße den rechten Arm ausgestreckt und laut „Heil Hitler“ gerufen haben soll. Es kam zunächst zu einem lauten Streit, woraufhin der 40-Jährige an der Wohnungstür der Brüder klingelte und beim Öffnen dem 71-Jährigen mit dem Schraubendreher gegen dessen Stirn stach. Auch seinen Bruder, der zu Hilfe eilte, griff der Mann an und stach ihm in den Arm. Die beiden Verletzten mussten zunächst nicht behandelt werden. Beim 40-Jährigen wurde eine
    Blutentnahme in einem Polizeigewahrsam durchgeführt, die er anschließend wieder verlassen durfte. Er muss sich nun wegen gefährlicher Körperverletzung und des Verwendens von Kennzeichen verfassungswidriger Organisationen verantworten. Die Ermittlungen zu diesem Sachverhalt führt der Polizeiliche Staatsschutz beim Landeskriminalamt Berlin.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.948653.php
Mann mit Metallstange attackiert und verletzt,22.06.2020,Lichtenberg,"Nr. 1523
Bei einem Streit in der vergangenen Nacht in Alt-Hohenschönhausen wurde ein Mann von einem Unbekannten mit einer Stange attackiert und verletzt. Derzeitigen Erkenntnissen zufolge soll der 31-Jährige gegen 23.30 Uhr aus bislang noch nicht geklärten Gründen mit einer Frau in der Hauptstraße in Streit geraten sein. Wenig später kam ein Begleiter der Frau hinzu, schlug mit einer Stange gegen das Bein des 31-Jährigen und entfernte sich mit der Frau in einem schwarzen Pkw. Ein Rettungswagen brachte den Verletzten in ein Krankenhaus, wo er ambulant behandelt werden musste. Ein Fachkommissariat der Kriminalpolizei der Polizeidirektion 6 führt die Ermittlungen.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.948650.php
Geschwindigkeitskontrolle – Lamborghini zu schnell unterwegs,22.06.2020,Tempelhof-Schöneberg,"Nr. 1522
Verkehrspolizistinnen und -polizisten führten gestern Abend zwischen 19.15 Uhr bis 22 Uhr in der Bundesallee in Friedenau eine Geschwindigkeitskontrolle durch. Hierbei stoppten die eingesetzten Kräfte 26 Fahrzeugführende nach Geschwindigkeitsverstößen. Von den Angehaltenen überschritten 22 Personen die zulässige Höchstgeschwindigkeit um mehr als 21 km/h und lagen somit im Bereich eines Fahrverbots. Unter den Kontrollierten war ein 57-jähriger Mann, der einräumte, dass er nicht im Besitz einer gültigen Fahrerlaubnis sei. Gegen ihn wird jetzt wegen des Fahrens ohne Fahrerlaubnis ermittelt. Kurz vor 21.30 Uhr wurde durch den Messposten ein Lamborghini mit einer Geschwindigkeit von 148 km/h gemessen. Dieser wurde durch die Verkehrskräfte angehalten und der Fahrer überprüft. Der 26-Jährige muss jetzt mit einem Bußgeld von mindestens 680,- Euro, zwei Punkten und drei Monaten Fahrverbot rechnen. Nach Abschluss der polizeilichen Maßnahmen wurde der Autofahrer entlassen.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.948579.php
Zusammenstoß zwischen Fußgängerin und Radfahrer,22.06.2020,Marzahn-Hellersdorf,"Nr. 1521
Gestern Nachmittag kam es in Biesdorf zu einem Zusammenstoß zwischen einer Fußgängerin und einem Radfahrer. Nach bisherigen Erkenntnissen befuhr der 48-Jährige gegen 17.40 Uhr den geteilten Geh- und Radweg im Landschaftspark Wuhletal und stieß mit der 42 Jahre alten Fußgängerin zusammen, die in gleicher Richtung unterwegs war. In der Folge stürzten beide. Der Radfahrer erlitt Kopf- und Armverletzungen und kam zur stationären Behandlung in ein Krankenhaus. Die Fußgängerin klagte über Schmerzen an ihrer Schulter. Eine Behandlung war nicht erforderlich. Die Verkehrsermittlerinnen und -ermittler der Polizeidirektion 6 haben die Unfallbearbeitung übernommen.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.948573.php
Körperverletzung und Beleidigung mit fremdenfeindlichem Hintergrund,22.06.2020,Lichtenberg,"Nr. 1520
Gestern Abend kam es in Friedrichsfelde zu einer Körperverletzung und Beleidigung mit fremdenfeindlichem Hintergrund. Ersten Ermittlungen zufolge war die 33-Jährige gegen 19.30 Uhr mit ihrem Kind auf dem Arm auf dem Gehweg in der Straße Am Tierpark unterwegs, als sie von einem unbekannten Mann am Arm ergriffen wurde und er sie festhielt. Dabei spuckte er ihr zweimal ins Gesicht. Anschließend stieß der Mann die 33-Jährige von sich weg, trat nach ihr und traf sie am Oberschenkel. Zeitgleich beschimpfte der Täter die Angegriffene und flüchtete im Anschluss. Die 33-Jährige erlitt eine Beinverletzung und verspürte Ekel. Eine ärztliche Behandlung war nicht notwendig. Der Polizeiliche Staatsschutz beim Landeskriminalamt Berlin hat die Ermittlungen übernommen.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.948570.php
Pflasterstein verfehlt Kind,22.06.2020,Spandau,"Nr. 1519
Gestern Abend wurde ein Kind in Wilhelmstadt beinahe von einem Pflasterstein getroffen. Nach bisherigen Ermittlungen spielte der Achtjährige gegen 19 Uhr in der Ruhlebener Straße auf einer Grünfläche vor den Balkonen eines Mehrfamilienhauses, als ein Pflasterstein knapp neben ihm einschlug. Dieser kam offenbar aus Richtung der Balkone. Der 57-jährige anwesende Vater alarmierte die Polizei, die eine Strafanzeige wegen versuchter gefährlicher Körperverletzung einleitete. Die weiteren Ermittlungen führt ein Fachkommissariat der Polizeidirektion 2.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.948556.php
Auto beschädigt - Polizeilicher Staatsschutz ermittelt,21.06.2020,Neukölln,"Nr. 1518
Heute Mittag stellte ein Mann in Neukölln eine Sachbeschädigung an seinem Renault fest. Gegen 12.15 Uhr bemerkte der 21-Jährige die Kratzer im Lack des in der Jahnstraße geparkten Wagens sowie eine Aufschrift mit fremdenfeindlichem Hintergrund und erstattete kurz darauf eine Anzeige auf einem Polizeiabschnitt. Die Ermittlungen, die der Polizeiliche Staatsschutz beim Landeskriminalamt Berlin übernommen hat, dauern an.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.948474.php
Kind im Bus schwer verletzt,21.06.2020,Treptow-Köpenick,"Nr. 1517
Gestern Mittag ist in einem Bus in Grünau ein Kind schwer verletzt worden. Bisherigen Erkenntnissen zufolge fuhr ein 55-jähriger Busfahrer kurz vor 14 Uhr mit einem Bus des Schienenersatzverkehrs der Linie S46 von der Haltestelle Adlergestell Ecke Richterstraße an, als ein Mann auf den Bus zulief. Der Busfahrer signalisierte ihm, dass sein Zustieg nicht mehr möglich ist. Daraufhin warf der Unbekannte einen Stein gegen die Front des Busses. Der Kraftfahrer machte daraufhin eine Gefahrenbremsung. Dabei rutschte der Dreijährige von dem Schoß seiner 39 Jahre alten Mutter und verletzte sich am Kopf sowie an den Knien. Der Mann zeigte dann dem Busfahrer den Mittelfinger und entfernte sich anschließend. Hinzugerufene Rettungskräfte brachten den Jungen zur Behandlung in ein Krankenhaus, in dem er zur Beobachtung verblieb. Die Ermittlungen dauern an.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.948473.php
Seniorin beim Ausparken schwer verletzt,21.06.2020,Charlottenburg-Wilmersdorf,"Nr. 1516
Heute Mittag erlitt eine Seniorin bei einem Verkehrsunfall in Wilmersdorf schwere Verletzungen. Nach bisherigen Ermittlungen war die 80-Jährige gegen 12.30 Uhr gerade dabei ihren gleichaltrigen Ehemann aus einer Parklücke am Bundesplatz zu weisen, als sie ins Straucheln gekommen und hinter dem Ford auf die Straße gestürzt sein soll. Der 80-Jährige soll den Sturz seiner Frau nicht bemerkt haben und beim Rückwärtsfahren über sie gefahren sein. Rettungskräfte brachten die Seniorin mit schweren Verletzungen zur stationären Behandlung in ein Krankenhaus. Die Verkehrsermittlerinnen und -ermittler der Polizeidirektion 2 führen die weiteren Ermittlungen.",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.948470.php
