Title,Date,Location,Text,URL
Mitarbeiter einer Werttransportfirma ausgeraubt,03.04.2025,Charlottenburg-Wilmersdorf,"Nr. 0851
Gestern Vormittag ereignete sich ein Überfall auf zwei Mitarbeiter einer Wertransportfirma in Charlottenburg. Den bisherigen Ermittlungen zufolge beluden ein 55- und ein 57-jähriger Mitarbeiter der Firma gegen 10:30 Uhr ein Fahrzeug in der Schillerstraße mit Wertgegenständen, als ein maskierter Mann plötzlich auf den 57-Jährigen zu rannte und diesen mit einer Machete bedrohte. Zeitgleich näherte sich ein weiterer, mit einem Motorradhelm bekleideter Mann und sprühte dem 55-Jährigen unvermittelt mit Pfefferspray ins Gesicht. Die Tatverdächtigen raubten anschließend Wertgegenstände und flüchteten. Der 55-Jährige musste mit Augenreizungen in einem Krankenhaus behandelt werden. Das Raubkommissariat der Polizeidirektion 2 (West) ermittelt.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1548075.php
Beim Überholen gestürzt - Rollerfahrer im Krankenhaus,03.04.2025,Reinickendorf,"Nr. 0850
Nach einem Unfall in Wittenau landete ein Rollerfahrer gestern Abend im Krankenhaus. Dem bisherigen Ermittlungsstand nach befuhr der 21-Jährige gegen 20:30 Uhr die Oranienburger Straße in Richtung Oraniendamm, als er auf Höhe der Bushaltestelle Dietrichinger Weg versuchte, ein vor ihm fahrendes Auto zu überholen. Dabei kollidierte er mit dem Bordstein der dortigen Verkehrsinsel und stürzte. Der 54-jährige Autofahrer, der einen Zusammenstoß mit dem Verunfallten verhindern konnte, leistete dem 21-Jährigen – gemeinsam mit einem weiteren Zeugen – Erste Hilfe und wählte den Notruf. Rettungskräfte brachten den jungen Mann in ein Krankenhaus, in dem er am Fuß operiert wurde und anschließend stationär verblieb. Im Rahmen der ersten Unfallbearbeitung kam nicht nur heraus, dass der Rollerfahrer keine gültige Fahrerlaubnis besitzt, sondern auch das Kennzeichen an dem von ihm genutzten motorisierten Zweirad nicht zu diesem gehören und in Fahndung steht. Darüber hinaus
    führte der 21-Jährige Betäubungsmittel und Bargeld in szenetypischer Stückelung mit sich und erweckte den Eindruck, selbst unter dem Einfluss berauschender Mittel zu stehen. Sowohl die Drogen als auch das Geld und der Roller wurden beschlagnahmt, die weiteren Ermittlungen dauern an.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547952.php
Angegriffen und in den See getreten,03.04.2025,Reinickendorf,"Nr. 0849
Gestern Abend wurden Einsatzkräfte wegen einer gefährlichen Körperverletzung nach Reinickendorf alarmiert. Nach ersten Erkenntnissen sollen zwei Unbekannte gegen 18 Uhr einen 31-jährigen Mann am Ufer des Schäfersees nach einem Streitgespräch mehrfach geschlagen sowie getreten haben. Anschließend hätten die Tatverdächtigen mit einer Glasflasche gegen den Kopf des Mannes geschlagen und ihm mit einem unbekannten Gegenstand eine Schnittverletzung am Hals zugefügt. Im weiteren Verlauf sollen sie ihn erneut getreten haben, wodurch der Mann in den See fiel, und dann zunächst in Richtung U-Bahnhof Franz-Neumann Platz sowie weiter entlang der Residenzstraße geflüchtet seien. Ersthelfende zogen den 31-Jährigen ans Ufer und versorgten ihn bis zum Eintreffen der alarmierten Rettungskräfte. Der Verletzte wurde in ein Krankenhaus gebracht, wo er stationär aufgenommen wurde. Die weiteren Ermittlungen hat ein Fachkommissariat der Polizeidirektion 1 (Nord) übernommen.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547936.php
Homophob beleidigt und bedroht,03.04.2025,Charlottenburg-Wilmersdorf,"Nr. 0848
Weil er einen Mitarbeiter einer kirchlichen Einrichtung in Charlottenburg homophob beleidigt und bedroht haben soll, wurde ein Mann gestern Vormittag vorläufig festgenommen. Gegen 9 Uhr erhielten Einsatzkräfte des Polizeiabschnitts 25 den Auftrag, zu einer randalierenden Person in die Jebensstraße zu fahren. Dort trafen die beiden Polizisten unter anderem auf einen 28-Jährigen, der angab, im Rahmen seines sozialen Dienstes in einen Disput mit einem Bedürftigen geraten zu sein. Dabei wollte sich Letztgenannter nicht von dem Hilfeleistenden bedienen lassen. Im weiteren Verlauf soll der bis dato Unbekannte den 28-Jährigen mehrfach homophob beleidigt und bedroht haben. Noch auf dem Weg in ein Polizeigewahrsam, in den der Tatverdächtige zum Zweck einer erkennungsdienstlichen Behandlung kam, äußerte sich der 32-Jährige abfällig. Mit Abschluss der polizeilichen Maßnahmen konnte er seinen Weg fortsetzen, erhielt zuvor aber noch einen Platzverweis für die kirchliche
    Einrichtung am Bahnhof Zoologischer Garten. Die weiteren Ermittlungen dauern an.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547929.php
Frau nach Wohnungsbrand verstorben,02.04.2025,Charlottenburg-Wilmersdorf,"Nr. 0847
Gestern Vormittag verstarb eine Frau in Folge eines Wohnungsbrandes in Wilmersdorf. Nach ersten Erkenntnissen ist gegen 11 Uhr aus bislang unbekannten Gründen in einer Einzimmerwohnung in der Johannisberger Straße ein Brand ausgebrochen. Die Feuerwehr löschte die Flammen, konnte jedoch die Frau nur noch tot aus der Wohnung bergen. Die weiteren Ermittlungen zur Brandursache dauern an und werden von einem Brandkommissariat des Landeskriminalamts geführt.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547786.php
Mann fremdenfeindlich beleidigt und bespuckt,02.04.2025,Mitte,"Nr. 0846
Heute wurde ein Mann im Hansaviertel beleidigt und bespuckt. Der 36-Jährige erschien auf einem Polizeiabschnitt und zeigte an, dass er gegen 9:45 Uhr in einer S-Bahn der Linie 7 in Fahrtrichtung Potsdam Hauptbahnhof unterwegs war. Dort geriet er mit einem unbekannt gebliebenen Mann in verbale Streitigkeiten, der ihn im weiteren Verlauf fremdenfeindlich beleidigte und den Hitlergruß in seine Richtung zeigte. Bevor er den Zug verließ, bespuckte der Mann den 36-Jährigen und flüchtete anschließend. Die Ermittlungen führt der Polizeiliche Staatsschutz des Landeskriminalamts.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547779.php
Kinderwagen auf die Fahrbahn geschubst – Polizei bittet um Mithilfe,02.04.2025,Pankow,"Nr. 0845
Mit der Bitte um Mithilfe sucht die Polizei Berlin nach Zeuginnen und Zeugen, die eine körperliche Auseinandersetzung am Montag, den 7. Oktober 2024 im Ortsteil Buch beobachtet haben.
Kurz nach 18 Uhr schubste ein Mann im Rahmen einer körperlichen Auseinandersetzung zwischen ihm und einer Frau, den Kinderwagen der damals 28-Jährigen samt Säugling vom Gehweg der Wiltbergstraße in Höhe der Hausnummer 23 auf die Fahrbahn. Hierbei musste ein Auto, das zur anliegenden Zufahrtsstraße eines Parkplatzes vor dem S-Bahnhof Buch abbog, stark abbremsen, um eine Kollision mit dem Kinderwagen zu vermeiden. Die 3. Mordkommission des Landeskriminalamts sucht nunmehr insbesondere nach der Fahrerin oder dem Fahrer des Autos, um sie oder ihn als Zeuge oder Zeugin für das Ermittlungsverfahren zu gewinnen.
Die Ermittlerinnen und Ermittler fragen:
• Wer kennt die Fahrerin oder den Fahrer?
• Wer kann Angaben zur Fahrerin oder zum Fahrer machen?
• Wer kann Angaben zum Fahrzeug machen?
• Wer kann etwas zur Aufklärung des Tatgeschehens beitragen?
Hinweise richten Sie bitte an die 3. Mordkommission des Landeskriminalamtes unter der Telefonnummer (030) 4664-911333, per
E-Mail
, an die Internetwache oder an jede andere Polizeidienststelle.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547656.php
Verkehrsunfall nach Flucht vor der Polizei,02.04.2025,Pankow,"Nr. 0844
In der vergangenen Nacht flüchtete ein Autofahrer in Prenzlauer Berg vor der Polizei. Nach bisherigen Ermittlungen wollten Einsatzkräfte des Polizeiabschnitts 53 gegen 1 Uhr einen Autofahrer auf der Karl-Marx-Allee überprüfen. Als die Polizeikräfte das Blaulicht einschalteten und den 21-jährigen Fahrer mittels des Anhaltesignals zum Stoppen aufforderten, beschleunigte dieser und fuhr mit hoher Geschwindigkeit davon. Während der Fahrt missachtete der Fahrer an mehreren Kreuzungen die Vorfahrtsregeln, so dass andere Verkehrsteilnehmende bremsen mussten, um einen Zusammenstoß zu verhindern. Kurz hinter der Kreuzung Prenzlauer Allee/Danziger Straße bremste der 21-Jährige dann unvermittelt ab, wodurch es zum Zusammenstoß mit dem dahinterfahrenden Einsatzwagen kam. Dadurch wurden drei Einsatzkräfte verletzt. Sie konnten ihren Dienst dennoch fortsetzen. Der Fahrer öffnete nach dem Unfall die Tür, flüchtete zu Fuß weiter und wurde kurze Zeit später durch Polizeikräfte
    in der Nähe festgenommen. Auch der 25-jährige Beifahrer wurde festgenommen. Das Auto wurde beschlagnahmt. Beide Fahrzeuginsassen wurden für eine Blutentnahme zu einem Gewahrsam gebracht und konnten anschließend ihren Weg fortsetzen. Die weiteren Ermittlungen führt ein Fachkommissariat der Polizeidirektion 5 (City).",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547654.php
Denkmal beschmiert,02.04.2025,Neukölln,"Nr. 0843
Unbekannte beschmierten ein Denkmal in Neukölln. Nach einem Hinweis stellten Einsatzkräfte heute Morgen gegen 7 Uhr mehrere Schriftzüge mit politischem Hintergrund am Jahndenkmal im Volkspark Hasenheide fest. Eine Strafanzeige wegen gemeinschädlicher Sachbeschädigung wurde aufgenommen und der Polizeiliche Staatsschutz des Landeskriminalamts hat die weiteren Ermittlungen übernommen.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547636.php
Nach schwerem Raub am Folgetag festgenommen,02.04.2025,Mitte,"Nr. 0842
Gestern Abend nahmen Zivilfahnder einen mutmaßlichen Räuber im Ortsteil Wedding fest. Nach Ermittlungen zu einem Überfall, der sich am Tag zuvor ereignet haben soll, konnte der Tatverdächtige gegen 18 Uhr in der Hochstädter Straße festgenommen werden. Den vorangegangenen Ermittlungen zufolge verabredete sich ein 19-Jähriger am Montag, den 31. März 2025 gegen 22:30 Uhr mit dem nun Festgenommenen in einer Hofeinfahrt in der Reinickendorfer Straße. Dort soll der junge Mann vom 17-Jährigen unvermittelt mit Pfefferspray besprüht sowie mit Faustschlägen und Tritten attackiert worden sein. Im Verlauf der Auseinandersetzung soll der Angreifer dem 19-Jährigen die getragene Jacke entwendet haben. Dem Vernehmen nach befanden sich in der Jacke das Handy, das Portemonnaie und der Autoschlüssel des 19-Jährigen. Mit dem Autoschlüssel soll der Jugendliche das vom 19-Jährigen am Tatort abgestellte Auto entwendet haben. Gegen 23 Uhr wurde das Auto in einen Verkehrsunfall in der
    Plantagenstraße verwickelt. Der 19-Jährige erlitt Hämatome und Augenreizungen. Alarmierte Rettungskräfte behandelten ihn ambulant am Ort. Der nun mehr festgenommene Tatverdächtige kam in ein Polizeigewahrsam und wurde dem Intensivtäterkommissariat der Polizeidirektion 1 (Nord) überstellt. Er soll im Laufe des Tages einem Ermittlungsgericht zum Erlass eines Haftbefehls vorgeführt werden.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547598.php
Jugendlicher fährt nach verbotenem Kraftfahrzeugrennen gegen einen Zaun,02.04.2025,Spandau,"Nr. 0841
Gestern Mittag verursachte ein Jugendlicher einen Verkehrsunfall in Staaken, nachdem er sich einer Verkehrskontrolle entzogen hatte. Gegen 12.30 Uhr wurden Polizeikräfte auf einen jugendlichen Fahrer in der Heerstraße aufmerksam. Die Einsatzkräfte entschlossen sich, den Fahrzeugführer verkehrsrechtlich zu überprüfen. Der Fahrer des Ford missachtete jedoch sämtliche Anhalte- und Sondersignale und beschleunigte das Fahrzeug stattdessen, fuhr über eine rote Ampel und flüchtete in den Seeburger Weg. Dort fuhr er in den Gegenverkehr und gefährdete dadurch einen anderen Autofahrer, der nur durch starkes Bremsen einen Zusammenstoß mit dem Flüchtigen verhindern konnte. Des Weiteren querte der junge Mann ein Stoppschild, ohne seine Geschwindigkeit zu reduzieren und gefährdete so einen weiteren Autofahrer. Anschließend raste der 17-Jährige mit deutlich überhöhter Geschwindigkeit und ohne auf den Verkehr zu achten weiter. In der Straße 339 prallte der Jugendliche
    schließlich gegen einen Zaun und beendete so die Weiterfahrt. Der Fahrer und der 17-jährige Beifahrer flüchteten zu Fuß vor den Einsatzkräften, die die beiden jedoch nach kurzer Verfolgung festnahmen. Da der Fahrer offenbar unter dem Einfluss von Drogen stand, brachten ihn die Polizeikräfte für eine Blutentnahme in ein Gewahrsam. Der Vater holte ihn im Anschluss dort wieder ab. Der Jugendliche ist nicht im Besitz einer Fahrerlaubnis. Die angebrachten Kennzeichen waren zur Fahndung ausgeschrieben, weil diese zuvor gestohlen worden waren. Der Ford war weder angemeldet noch versichert. Das Fachkommissariat für Verkehrsdelikte der Polizeidirektion 2 (West) übernahm die weiteren Ermittlungen, auch zur Herkunft des Fahrzeuges sowie den entwendeten Kennzeichen.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547594.php
Mit Schusswaffe Geschäft ausgeraubt – Wer erkennt den Tatverdächtigen?,02.04.2025,Neukölln,"Nr. 0840
Mit der Veröffentlichung eines Fotos bittet die Polizei Berlin um Mithilfe bei der Ermittlung eines Tatverdächtigen. Am 25. Oktober 2024 betrat der Gesuchte gemeinsam mit einem weiteren Mann gegen 19 Uhr ein Schuhgeschäft an der Gutschmidtstraße 22 in Britz. Sie forderten unter Vorhalt einer Schusswaffe sowie eines messerähnlichen Gegenstandes die Öffnung des Wertschrankes, aus dem sie Bargeld, eine rote Box für Reserveschlüssel sowie eine Bankkarte entnahmen. Anschließend flüchten die Tatverdächtigen mit der Beute durch die Notausgangstür in unbekannte Richtung.
Die Kriminalpolizei fragt:
Wer kennt den Gesuchten?
Wer kann Angaben zu seinem Aufenthaltsort machen?
Wer hat zum fraglichen Zeitpunkt auffällige Beobachtungen machen können?
Hinweise nimmt die Kriminalpolizei der Polizeidirektion 4 (Süd) in der Eiswaldtstraße 18, 12249 Berlin-Lankwitz, unter der Telefonnummer (030) 4664–473113, die Internetwache oder jede andere Polizeidienststelle entgegen.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547427.php
Mit Auto durchs Brandenburger Tor gefahren,02.04.2025,Mitte,"Nr. 0839
Ein Senior fuhr gestern Nachmittag mit einem Auto durch das Brandenburger Tor in Mitte. Nach derzeitigem Kenntnisstand befuhr der 84-Jährige gegen 17:30 Uhr mit einem Auto aus Richtung Unter den Linden kommend den Pariser Platz in Richtung Brandenburger Tor. Er soll dann kurzzeitig rückwärtsgefahren sein und anschließend den Wagen gestoppt haben. Dann setzte er seine Fahrt fort, fuhr rechtsseitig durch das Brandenburger Tor, riss den dortigen Poller aus der Verankerung und kam einige Meter dahinter auf dem Platz des 18. März zum Stehen. Da sich der Senior verhaltensauffällig zeigte, wurde er einem Arzt eines Krankenhauses vorgestellt. Sein Führerschein und der Fahrzeugschlüssel des von ihm genutzten Wagens wurden sichergestellt.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547498.php
Mann mit Messer verletzt,02.04.2025,Mitte,"Nr. 0838
Gestern Nachmittag kam es zu einer gefährlichen Körperverletzung in Gesundbrunnen. Nach ersten Erkenntnissen sollen zwei Männer im Alter von 19 und 20 Jahren gegen 17:30 Uhr im Bereich Osloer Straße Ecke Schwedenstraße in einen Streit mit zwei Unbekannten geraten sein. Im weiteren Verlauf soll einer der Unbekannten unvermittelt die Heranwachsenden mit einem Reizgas besprüht haben. Der 19-Jährige flüchtete in der Folge in die Zwischenebene des U-Bahnhofs Osloer Straße. Einer der Angreifer sei ihm dorthin gefolgt und habe ihn mit einem Messer verletzt. Anschließend flüchtete der Tatverdächtige in unbekannte Richtung. Der 19-Jährige wurde mit Verletzungen am Oberkörper und den Beinen in ein Krankenhaus gebracht, notoperiert und anschließend stationär aufgenommen. Der 20-Jährige erlitt Augenreizungen und wurde ambulant behandelt. Für die Dauer der Tatortarbeit war die Zwischenebene des U-Bahnhofs bis etwa 19:20 Uhr gesperrt. Die weiteren Ermittlungen hat ein
    Fachkommissariat der Polizeidirektion 1 (Nord) übernommen.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547379.php
Motorradfahrer nach Unfall im Krankenhaus,02.04.2025,Treptow-Köpenick,"Nr. 0837
Bei einem Unfall in Oberschöneweide zog sich ein Motorradfahrer in der vergangenen Nacht Verletzungen am Rücken und den Händen zu. Den bisherigen Ermittlungen zufolge parkte ein 58-jähriger Mann gegen 23:20 Uhr mit einem VW Golf vom südlichen Fahrbahnrand der Wilhelminenhofstraße in Fahrtrichtung Edisonstraße aus und wendete dann auf der Wilhelminenhofstraße in Richtung Siemensstraße. Dabei übersah er einen von hinten kommenden Motorradfahrer, der in Richtung Edisonstraße fuhr. Der 46-jährige bremste und versuchte auszuweichen, konnte eine Kollision jedoch nicht mehr verhindern und landete auf der Motorhaube des Pkw. Die Besatzung eines Rettungswagens behandelte den Mann am Ort und brachte ihn in ein Krankenhaus. Der Autofahrer blieb unverletzt. Die Ermittlungen zu dem Unfall hat ein Fachkommissariat der Direktion 3 (Ost) übernommen.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547369.php
Mann fremdenfeindlich beleidigt und Hitlergruß gezeigt,02.04.2025,Mitte,"Nr. 0836
Wegen einer fremdenfeindlichen Beleidigung und Körperverletzung in Mitte ermittelt seit gestern Mittag der Polizeiliche Staatsschutz des Landeskriminalamtes. Den bisherigen Erkenntnissen und Zeugenaussagen zufolge stieg ein 28-jähriger Mann mit zwei Begleitern gegen 13:20 Uhr im Bahnhof Alexanderplatz aus einer U-Bahn der Linie 8, als auf dem Bahnsteig ein 26-Jähriger an den Mann herantrat und ihn fremdenfeindlich beleidigte. Anschließend soll er den 28-Jährigen kräftig geschubst haben, wodurch dieser Schmerzen erlitt. Polizeikräfte brachten den Tatverdächtigen zur Alex-Wache, in welcher der Mann den sogenannten Hitlergruß zeigte und sich deshalb auch wegen des Verwendens verfassungswidriger Kennzeichen verantworten muss. Ein freiwilliger Atemalkoholtest zeigte einen Wert von etwa 2,8 Promille. Die Einsatzkräfte brachten den Mann zur Feststellung seiner Identität und für eine Blutentnahme in ein Gewahrsam. Nach den polizeilichen Maßnahmen wurde er entlassen. Die
    Ermittlungen dauern an.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547363.php
Verkehrsunfall mit mehreren Beteiligten,01.04.2025,Neukölln,"Nr. 0835
Gestern Abend kam es in Buckow zu einem Verkehrsunfall. Gegen 19 Uhr fuhr ein 22-jähriger Autofahrer eines weißen VW auf der Gerlinger Straße in Richtung Drusenheimer Weg. Während seines Überholmanövers fuhr der 22-Jährige frontal gegen die Fahrerseite eines ausparkenden Skoda, in dem sich der 25 Jahre alte Fahrer befand. Der VW stieß daraufhin mit einem parkenden Renault zusammen, landete auf einem unbefestigten Grünstreifen und kollidierte mit einem Baum. Der Renault wurde durch den Zusammenstoß gegen ein hinter ihm parkendes Auto geschoben. Der überholte Autofahrer wich der Situation aus und stieß mit einem parkenden Smart zusammen. Das führte dazu, dass vier parkende Autos beschädigt wurden. Alle drei Fahrzeugführer wurden leicht verletzt und ambulant behandelt. Die weiteren Ermittlungen führt ein Fachkommissariat für Verkehrsdelikte der Polizeidirektion 4 (Süd).",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547237.php
Gefährliche Köperverletzung,01.04.2025,Mitte,"Nr. 0834
Gestern Morgen soll in Moabit eine Frau von einem Mann angegriffen worden sein. Gegen 8 Uhr habe sich die 41-jährige Frau auf einer Bank in der Lehrter Straße hingelegt, wo sie dann unvermittelt von einem 38-Jährigen angegriffen worden sein soll. Er soll mit einem Feuerzeug und einer Deospray-Dose eine Flamme auf den Oberkörper der Frau gerichtet haben, so dass ihre Haare Feuer fingen. Dann habe sich der Mann vom Ort entfernt. Gegen 13:20 Uhr soll der 38-Jährige die Frau erneut attackiert haben. Sie habe nun mit dem Rücken auf der Bank gelegen und er habe sie mit einem Ruck an den Beinen gezogen, sodass sie auf ihren Bauch fiel und an einem Ellenbogen verletzt wurde. Dienstkräfte konnten den Tatverdächtigen und zwei Zeugen ausfindig machen. Der 38-Jährige wurde festgenommen und wird einem Bereitschaftsgericht vorgeführt. Die 41-Jährige erlitt Schmerzen im Bauchbereich und wurde von alarmierten Rettungskräften zur ambulanten Behandlung in ein Krankenhaus gebracht und
    anschließend entlassen. Die weiteren Ermittlungen führt ein Fachkommissariat der Direktion 2 (West).",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547138.php
Kontrolle über Auto verloren – Unfall,01.04.2025,Neukölln,"Nr. 0833
Gestern Mittag hat eine Frau in Neukölln die Kontrolle über ihr Fahrzeug verloren und ist mit einer Straßenlaterne kollidiert. Dabei wurde sie schwer verletzt. Den bisherigen Erkenntnissen zufolge wollte die 44-Jährige gegen 12:30 Uhr einen Parkplatz an der Neuköllner Straße mit ihrem Auto verlassen, als sie die Kontrolle über das Fahrzeug verlor. Sie durchbrach die geschlossene Parkplatzschranke, überquerte mit dem Fahrzeug die Neuköllner Straße und fuhr dann gegen einen Lichtmast. Ein alarmierter Rettungshubschrauber brachte sie in ein Krankenhaus, in dem sie notoperiert wurde. Lebensgefahr soll nicht bestehen. Der 55-jährige Beifahrer erlitt ebenfalls Verletzungen, die in einem Krankenhaus ambulant behandelt wurden. Die Berliner Feuerwehr trennte die Straßenlaterne vom Strom und baute sie ab. Für die Dauer der Maßnahmen vor Ort war die Neuköllner Straße zwischen Groß-Ziethener Chaussee und Bildhauerweg für den Straßenverkehr gesperrt. Die weiteren
    Ermittlungen führt ein Fachkommissariat für Verkehrsdelikte der Polizeidirektion 4 (Süd).",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547134.php
Bus mit Glasflasche beworfen,01.04.2025,Friedrichshain-Kreuzberg,"Nr. 0832
In der vergangenen Nacht wurde in Kreuzberg ein Bus von einem Unbekannten beschädigt. Gegen 22:30 Uhr fuhr der Bus der Buslinie 165 auf der Schlesischen Straße in Richtung der Bushaltestelle Schlesische Straße Ecke Falckensteinstraße und soll dabei von einem unbekannten Tatverdächtigen mit einer Glasflasche beworfen worden sein. Hierbei wurde die hintere rechte Scheibe des Busses beschädigt. Personen wurden nicht verletzt. Die weiteren Ermittlungen führt ein Fachkommissariat für Verkehrsermittlungen der Polizeidirektion 5 (City).",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547133.php
Mann mit scharfer Schusswaffe,01.04.2025,Mitte,"Nr. 0831
Gestern Morgen meldete ein Zeuge einen Mann mit Schusswaffe in einer Bar in Wedding. In der Bar in der Reinickendorfer Straße habe der Mann gegen 8:30 Uhr dem Zeugen seine Waffe gezeigt und auf der Echtheit dieser beharrt. Alarmierte Dienstkräfte beobachteten den Mann kurze Zeit später beim Verlassen des Lokals in Richtung Schulstraße und überprüften ihn. Bei der Personendurchsuchung des 36-Jährigen konnte eine geladene und vorgespannte scharfe Schusswaffe im Hosenbund festgestellt werden. Ein Alkoholtest ergab einen Wert von 0,48 Promille. Der Tatverdächtige wird aufgrund eines mutmaßlichen unerlaubten Waffenbesitzes heute beim Bereitschaftsgericht vorgeführt. Die weiteren Ermittlungen führt ein Fachkommissariat des Landeskriminalamtes.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547128.php
Fremdenfeindliche Beleidigung nach Streit zwischen zwei Fahrgästen in der Straßenbahn,01.04.2025,Mitte,"Nr. 0830
Gestern Abend ereignete sich eine fremdenfeindliche Beleidigung in Mitte. Gegen 18:15 Uhr wurde die Polizei in die Weinmeister Straße Ecke Alte Schönhauser Straße alarmiert. Nach bisherigen Erkenntnissen kam es in einer Straßenbahn der Linie M5, die vom U-Bahnhof Rosa-Luxemburg-Platz in Richtung U-Bahnhof Weinmeisterstraße unterwegs war, zu einem lautstark wahrnehmbaren Streitgespräch zwischen zwei Fahrgästen. Dabei soll ein 22-Jähriger von einem Unbekannten fremdenfeindlich beleidigt worden sein. Mit Erreichen der Haltestelle U-Bahnhof Weinmeisterstraße seien beide aus der Tram gestiegen. Als eine Zeugin an der Tram-Haltestelle die Polizei verständigte, soll sich der Täter in Richtung Torstraße entfernt haben. Der Polizeiliche Staatsschutz des Landeskriminalamts übernimmt die weiteren Ermittlungen.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1547119.php
Frau angegriffen und lebensgefährlich verletzt – Polizei bittet um Mithilfe,31.03.2025,Mitte,"Nr. 0829
Am Dienstag, den 11. März 2025 wurde eine Frau von einem Mann in Tiergarten angegriffen. Auf dem Bahnsteig des U-Bahnhofes Kurfürstenstraße zwischen 19 und 20 Uhr soll der 43-Jährige der 33-Jährigen zuerst mit geballten Fäusten gegen ihren Oberkörper geschlagen haben, wodurch sie zu Fall gekommen sein soll. Die Frau, bei der es sich um eine Prostituierte handeln soll, konnte zunächst vor dem Tatverdächtigen aus dem Bahnhof fliehen, soll jedoch auf Höhe der Kreuzung Kurfürstenstraße Ecke Frobenstraße vom ihm eingeholt worden sein. Dort habe der 43-Jährige seinen Angriff mit einer Metallstange fortgesetzt und schließlich von ihr abgelassen. Die Frau begab sich am Folgetag selbstständig mit lebensgefährlichen Verletzungen in ein Krankenhaus, in dem sie stationär behandelt und notoperiert wurde.
Die Ermittlerinnen und Ermittler fragen:
Wer kann Angaben zur Tat machen?
Wer hat im Tatzeitraum auffällige Beobachtungen gemacht?
Wer hat im Zusammenhang mit dem oben genannten Sachverhalt Videos oder Bilder gefertigt?
Hinweise nimmt das für den Schwerpunkt Menschenhandel zuständige Fachkommissariat beim Landeskriminalamt am Tempelhofer Damm 12 in Berlin-Tempelhof unter der Telefonnummer (030) 4664-942314, per
E-Mail
oder über die Internetwache Berlin sowie über jede andere Polizeidienststelle entgegen.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1546705.php
Auffindesituation deutet auf Tötungsdelikt hin – Mordkommission ermittelt,31.03.2025,Friedrichshain-Kreuzberg,"Nr. 0828
Gestern Nacht wurden Einsatzkräfte zu einer leblosen Person in Friedrichshain alarmiert. Eine Zeugin rief gegen 4 Uhr die Feuerwehr zu einem verletzten Mann in einem Mehrfamilienhaus an der Petersburger Straße. Trotz Reanimation konnten die Rettungskräfte nur noch den Tod des Mannes feststellen. Verletzungsbild und Auffindesituation deuten auf ein Tötungsdelikt hin. Die Hintergründe sowie die Identität des durch eine Verletzung mit einem Messer zu Tode gekommenen Mannes sind Gegenstand der Ermittlungen der 8. Mordkommission. Die Ermittlungen dauern an.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1546513.php
