Query,Latitude,Longitude,TextExcerpt,URL
"Güntzelstraße/Landhausstraße, Charlottenburg-Wilmersdorf, Berlin",52.5017923,13.2842678,"Nr. 0607
Ein Zeuge alarmierte gestern Vormittag die Polizei, nachdem er einen Mann beobachtet hatte, der in Wilmersdorf wahllos Passanten angegriffen hatte. Nach bisherigen Erkenntnissen und Zeugenaussagen versetzte der 26-Jährige gegen 10:40 Uhr zunächst einem 59 Jahre alten Mann am U-Bahnhof Berliner Straße völlig unvermittelt einen Faustschlag. Unmittelbar danach schlug und trat er einen 84-jährigen Passanten an der Kreuzung Güntzelstraße/Landhausstraße, sogar als der Senior bereits am Boden lag. An der Kreuzung Güntzelstraße/Holsteinische Straße ging der 26-Jährige dann wahllos auf eine 74-Jährige und eine 60-jährige Frau los. Auffällig war, dass er für seine Angriffe Menschen auswählte, die ihm offenkundig körperlich unterlegen waren. Der 84-Jährige und die 74-Jährige wurden zu ambulanten Behandlungen in Krankenhäuser gebracht. Da der 26-Jährige bereits polizeilich bekannt war und gegenüber den Einsatzkräften, die ihn festnahmen, angab, weitere Straftaten
    begehen zu wollen, wurde er nach Abschluss der polizeilichen Maßnahmen einem Richter vorgeführt, der einen Unterbindungsgewahrsam bis zum Ablauf des Folgetages anordnete. Dieser dauert an.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1538831.php
"Genslerstraße, Alt-Hohenschönhausen, Lichtenberg",52.541977557628556,13.500037437404863,"Nr. 0603
Gestern Nachmittag wurden Einsatzkräfte der Polizei wegen einer randalierenden Frau nach Alt-Hohenschönhausen gerufen. Ein 18-Jähriger, der gegen 15:50 Uhr mit seinem Fahrrad in einer Grünanlage an der Genslerstraße unterwegs war, gab an, eine noch am Ort befindliche 43-jährige Frau habe ihn unvermittelt gestoppt, festgehalten und fremdenfeindlich beleidigt. Beim Festhalten habe sie ihn zudem gekratzt. Eine Zeugin bestätigte die Aussagen des jungen Mannes. Eine freiwillige Atemalkoholkontrolle ergab bei der Tatverdächtigen einen Wert von etwa 3,3 Promille. Die Ermittlungen wegen Beleidigung und Körperverletzung übernimmt nun der Polizeiliche Staatsschutz des Landeskriminalamtes.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1538827.php
"Erna-Samuel-Straße, Mitte, Berlin",52.53417231424478,13.334108617655131,"Nr. 0594
Gestern Nachmittag wurden Einsatzkräfte der Polizei zu einem Großmarkt in Moabit gerufen. Ein 40-Jähriger gab an, gegen 15:50 Uhr an einer Kasse im Großmarkt in der Erna-Samuel-Straße gestanden zu haben. Dort sei es zu einem Konflikt mit einem anderen Kunden gekommen. Dieser habe ihn im Rahmen des Streitgesprächs rassistisch und fremdenfeindlich beleidigt und zudem verbal bedroht. Der 33-jährige Tatverdächtige befand sich beim Eintreffen der Einsatzkräfte noch auf dem Parkplatz des Großmarktes. Dort stellten die Beamten seine Personalien fest. Er durfte anschließend seinen Weg fortsetzen. Die weiteren Ermittlungen führt der Polizeiliche Staatsschutz des Landeskriminalamts.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1538818.php
"Pasewalker Straße, Französisch Buchholz, Pankow",52.58886957075839,13.430326130573105,"Nr. 0575
Gestern Nachmittag wurden Einsatzkräfte wegen eines Hausfriedensbruchs und einer rassistischen Beleidigung nach Französisch Buchholz alarmiert. Nach ersten Erkenntnissen sollen sich eine Frau und zwei Männer gegen 15:30 Uhr über eine an der Fassade angelehnte Leiter auf das Dach eines Lebensmittelmarkts in der Pasewalker Straße begeben haben. Als der 53-jährige Ladendetektiv die Gruppe aufforderte, das Dach zu verlassen, soll die Frau ihn mehrfach auf rassistischer Grundlage beleidigt haben. Anschließend seien die drei Personen in den Laden gegangen. Als die Einsatzkräfte eintrafen, konnten die beiden Männer im Alter von 30 und 44 Jahren angetroffen werden. Sie wurden nach Durchführung einer Identitätsfeststellung vor Ort entlassen. Die Frau hatte sich in unbekannte Richtung entfernt. Die weiteren Ermittlungen hat der Polizeiliche Staatsschutz des Landeskriminalamts übernommen.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1538227.php
"Schloßpark, Berlin, Germany",52.5979174,13.435316,"Nr. 0573
Nach einer Auseinandersetzung in Niederschönhausen alarmierte eine Frau gestern Nachmittag die Polizei. Die 46-Jährige gab an, gegen 15:30 Uhr im Schloßpark gehört zu haben, wie ein Mann zwei unbekannt gebliebene Jugendliche fremdenfeindlich beleidigte. Sie sei eingeschritten und habe den Pöbler zur Rede gestellt. Es sei zu einem Streitgespräch gekommen, bei dem der Mann nun auch die 46-Jährige beleidigt habe. Nun mischte sich der 50-jährige Ehemann der Frau ein. Der Tatverdächtige soll ihn zunächst geschubst und anschließend den Inhalt einer Bierflasche über ihn gegossen haben. Als die 46-Jährige daraufhin begann, das Geschehen mit ihrem Mobiltelefon zu filmen, soll der Tatverdächtige ein Pfefferspray gegen das Paar eingesetzt haben und traf damit jedoch nur die Kleidung der beiden. Verletzt wurde niemand. Bevor der Tatverdächtige zusammen mit seinem Begleiter in Richtung Pankow Kirche floh, soll der Begleiter noch eine Bierflasche nach dem Ehepaar geworfen,
    dieses jedoch verfehlt haben. Die alarmierten Einsatzkräfte suchten in der Nähe nach den beiden Männern, konnten sie jedoch nicht mehr ausfindig machen. Nun ermittelt der Polizeiliche Staatsschutz des Landeskriminalamtes.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1538215.php
"Tauentzienstraße, Charlottenburg, Berlin",52.50359126492692,13.338409893400287,"Nr. 0571
In Charlottenburg soll ein Mann heute Mittag einen Hitlergruß gezeigt und volksverhetzende Äußerungen gegenüber Teilnehmenden einer pro-palästinensischen Versammlung gerufen haben. Nach Angaben von Zeuginnen war der 77-jährige Mann gegen 13.20 Uhr auf der Tauentzienstraße unterwegs und zeigte auf Höhe einer Demonstration den sogenannten Hitlergruß und rief mehrmals nationalsozialistische Parolen. Alarmierte Einsatzkräfte nahmen den Täter fest. Nach der Identitätsfeststellung durfte der Festgenommene wieder gehen. Die Ermittlungen führt der Polizeiliche Staatsschutz des Landeskriminalamts Berlin.",https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1538016.php
"Domnauer Straße, Schöneberg, Tempelhof-Schöneberg",52.45956265,13.364439650000001,"Nr. 0557
Gestern Nachmittag zeigte ein Mann eine rassistische Beleidigung in Schöneberg an. Nach ersten Erkenntnissen sei der 24-Jährige gegen 15:20 Uhr in einem Bus der Linie 246 in Fahrtrichtung U-Bahnhof Friedrich-Wilhelm-Platz unterwegs gewesen. Dabei habe er im Mittelteil des Busses gestanden und Musik gehört. An der Haltestelle Domnauer Straße sei ein unbekannter Mann hinzugestiegen. Durch die Musik habe der 24-Jährige zunächst nicht gemerkt, dass der Unbekannte versucht habe, sich an ihm vorbeizudrängeln, wobei es zu einer Berührung der beiden Personen gekommen sein soll. Als der 24-Jährige in der Folge seine Kopfhörer abnahm, habe der Unbekannte unvermittelt begonnen, ihn rassistisch zu beleidigen. An der Haltestelle S-Bahnhof Priesterweg stiegen sowohl der Tatverdächtige als auch der 24-Jährige im Beisein weiterer Zeugen aus. Als der 24-Jährige versuchte, dem Tatverdächtigen gegenüber die Situation im Bus zu entschuldigen, habe dieser erneut begonnen, ihn mit
    Beleidigungen zu überziehen. Anschließend verließ der Unbekannte die Örtlichkeit. Die weiteren Ermittlungen hat der Polizeiliche Staatsschutz des Landeskriminalamts übernommen.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1537417.php
"Uhlandstraße, Wilmersdorf, Charlottenburg-Wilmersdorf",52.48393839955224,13.320871938789097,"Nr. 0515
Gestern Abend war die Polizei anlässlich der Kundgebung „Gegen den Rechtsruck in Deutschland und Europa“ mit rund 130 Einsatzkräften in Wilmersdorf im Einsatz. Die Versammlung war für den Zeitraum von 18:15 Uhr bis 20:00 Uhr vor einem Restaurant in der Uhlandstraße angezeigt worden. Demnach sollte eine Besprechung von Mitgliedern einer Partei in dem Restaurant stattfinden, gegen die sich die Kundgebung richten sollte.
Die Kundgebung begann um 18:25 Uhr mit 50 Teilnehmenden. Etwa zehn Minuten später erklärte der Versammlungsleiter die Kundgebung für beendet, da sich die Teilnehmerinnen und Teilnehmer plötzlich vom Versammlungsort entfernten.
Die 50 ehemaligen Teilnehmenden erreichten gegen 18:50 Uhr die Bundesallee. Dort gab sich auf dem Gehweg vor einem Restaurant ein neuer Versammlungsleiter zu erkennen. Während dessen wuchs die Zahl der Teilnehmenden auf 100 an. In dem Restaurant fand derweil eine Veranstaltung statt, der Mitglieder einer Partei beigewohnt haben sollen.
Während des Einsatzverlaufs wurde bekannt, dass gegen 18:30 Uhr noch vor dem Eintreffen der Einsatzkräfte eine unbekannte Person die Eingangstür des Restaurants geöffnet und Reizstoff in die Räumlichkeiten versprüht haben soll. Im Anschluss habe der Täter den Ort unerkannt verlassen. Ein bislang unbekannter Mann habe dabei Augenreizungen erlitten und konnte im Nachgang nicht mehr festgestellt werden. Die weiteren Ermittlungen zur gefährlichen Körperverletzung führt der Polizeiliche Staatsschutz beim Landeskriminalamt.
Nach vermehrtem Abstrom befanden sich gegen 20:40 Uhr noch rund 30 Teilnehmende am Versammlungsort. Einzelne Teilnehmende begaben sich in die Güntzelstraße, um die Personen, die an der Veranstaltung im Restaurant teilnahmen, beim Verlassen der Örtlichkeit zu stören. Einsatzkräfte verhinderten eine Sitzblockade durch verbales Einschreiten.
Kurz nach 21 Uhr wurde die Versammlung durch den Leiter mit fünf Teilnehmenden beendet. Der Verkehr auf der Bundesallee war in der Zeit von 19:30 Uhr bis 21:30 Uhr aufgrund des Versammlungsgeschehens eingeschränkt.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1536572.php
"Brunnenstraße, Mitte,  Berlin",52.547321887353895,13.389085584021771,"Nr. 0486
Gestern Abend wurde eine Sachbeschädigung in Mitte festgestellt. Gegen 18 Uhr erstattete ein Verantwortlicher der Synagoge in der Brunnenstraße eine Strafanzeige, nachdem der Schriftzug an der Außenwand zur Anklamer Straße festgestellt worden war. Die Ermittlungen zu der Sachbeschädigung mit antisemitischem Hintergrund hat der Polizeiliche Staatsschutz des Landeskriminalamts Berlin übernommen.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1534832.php
"Plöner Straße, Schmargendorf, Berlin",52.48181455838682,13.284071765775131,"Nr. 0484
Anlässlich der Wahl zum 21. Deutschen Bundestag war die Polizei Berlin gestern mit etwa 1400 Kräften, unterstützt aus Brandenburg und Niedersachsen, stadtweit im Einsatz. Bis in die Abendstunden schützten die Beamtinnen und Beamten unter anderem insgesamt neun Versammlungen mit Bezug zu den Wahlen und diverse Veranstaltungen der Parteien.
Verlauf der Bundestagswahl
Mit Öffnung der Wahllokale um 8 Uhr meldeten sich vermehrt Wahlvorstände bei der Polizei Berlin, weil sie unzulässige Wahlwerbung im unmittelbaren Nahbereich (30 Meter) ihrer Wahllokale festgestellt hatten. In Fällen, in denen die Mitarbeitenden der Lokale die Werbung nicht mit eigenen Mitteln entfernen konnten, übernahmen dies Polizeikräfte im Rahmen der Amtshilfe und übergaben die Materialien anschließend an die jeweiligen Wahlvorstände.
Aufgrund eines defekten Zugangssystems konnte ein Wahllokal in der Plöner Straße in Schmargendorf zunächst und kurzfristig nur provisorisch vor dem Lokal betrieben werden. Bis die technischen Probleme am Vormittag behoben waren, konnten die Wahlberechtigten übergangsweise im Lokal in der Kranzer Straße wählen. Einsatzkräfte der Polizei Berlin halfen hier beim Transport von Wahlunterlagen und -urnen.
In einem Wahllokal in der Peter-Weiss-Gasse, einem Oberstufenzentrum, wurden gegen 16:15 Uhr Briefwahlunterlagen gefunden, die mit einer geruchlosen unbekannten Flüssigkeit versehen waren. Die Unterlagen wurden zunächst im Chemieraum der Schule zwischengelagert. Eine Überprüfung durch die Kriminaltechnik des Landeskriminalamtes ergab, dass die Flüssigkeit ungefährlich ist. Auf die Auszählung der Briefwahlunterlagen hatte der Sachverhalt keine Auswirkungen.
An den Wahlabenden und -feiern der Parteien nahmen in der Zeit von 16 bis 22 Uhr Gäste im unteren vierstelligen Bereich teil. Die Veranstaltungen verliefen störungsfrei.
Ausgewählte Versammlungen
Gegen 18:25 Uhr begann auf dem Oranienplatz in Kreuzberg eine Versammlung mit dem Titel „Unsere Wahl ist Widerstand – Gegen den Faschismus in den Kampf!“. Aufgrund der geringen Teilnehmendenzahl entschied sich die Versammlungsleitung, die ursprünglich als Aufzug bis zum Hermannplatz geplante Veranstaltung als Kundgebung durchzuführen. An dieser beteiligten sich in der Spitze 100 Personen. Aus der Versammlung heraus wurden pro-palästinensische Sprechchöre skandiert, die strafrechtlich nicht relevant waren. Die Kundgebung endete gegen 20 Uhr mit 20 Teilnehmenden.
Mit 80 Personen startete gegen 18:10 Uhr vor der CDU-Parteizentrale in der Klingelhöferstraße in Tiergarten eine Versammlung mit dem Motto „Gemeinsam und solidarisch gegen Rechts“. In der Spitze nahmen daran 100 Menschen teil. Im Verlauf der Kundgebung wurde eine Lichtprojektion mit dem Schriftzug „Menschenrechte statt rechte Menschen“ auf ein Nebengebäude des Parteihauses gestrahlt. Nachdem Polizeikräfte Kontakt mit dem Versammlungsleiter aufgenommen hatten, wurde die Projektion abgeschaltet. Entgegen der Absprache mit der Polizei, weitere Projektionen zu unterlassen, war gegen 19:25 Uhr ein weiterer projizierter Schriftzug auf dem Gebäude zu lesen: „shame on you, CDU“. Einsatzkräfte stellten die Identität des dafür verantwortlichen 29-jährigen Mannes fest und beschlagnahmten den Projektor. Währenddessen mussten die Beamtinnen und Beamten Zwang in Form von Schieben und Drücken anwenden, weil umstehende Personen die polizeilichen Maßnahmen behinderten.
    Gegen 20:10 Uhr endete die Kundgebung mit 50 Teilnehmenden.
Im Eichhorster Weg in Wittenau ¬¬– in Hör- und Sichtweite der AfD-Bundesgeschäftsstelle – begann gegen 15:40 Uhr die Kundgebung „Nie wieder Faschismus“, an der sich in der Spitze 100 Personen beteiligten. Bereits im Vorfeld der Kundgebung stellten Polizeikräfte in der Berliner Allee einen für die Versammlung geplanten Aktionsbus fest, den sie bis zum Kundgebungsort begleiteten. Während der Fahrt und der Kundgebung wurde vom Bus aus Musik abgespielt, am Veranstaltungsort nutzten die Veranstalter das Fahrzeug auch für Redebeiträge. Zusätzlich wurde vom Fahrzeug über eine angebrachte Anlage immer wieder Nebel abgesondert. Da sich mehrere Anwohnende bei der Polizei über die Lautstärke der vom Bus aus verbreiteten Beiträge, insbesondere die Musik, beschwerten, führten Einsatzkräfte Schallmessungen und weitere beweissichernde Maßnahmen wie Videoaufzeichnungen durch. Mit Bekanntwerden der ersten Hochrechnung zu den Wahlergebnissen um 18 Uhr wurde durch
    Verantwortliche des Busses eine an dem Fahrzeug angebrachte Luftschutzsirene ausgelöst. Aufgrund der immensen Lautstärke gingen bei der Polizei diverse Notrufe ein. Um die Lärmbelästigung zu unterbinden, versuchten Einsatzkräfte umgehend, mit den im Bus befindlichen Personen Kontakt aufzunehmen. Da diese das Fahrzeug von innen verriegelt sowie Spanngurte an den Innenseiten der Türen angebracht hatten und auch auf Klopfen und Ansprechen nicht reagierten, während die Sirene fortwährend zu hören war, verschafften sich die Polizeikräfte über die Beifahrerseite des Busses gewaltsam Zutritt. Dafür mussten auch Scheiben eingeschlagen werden. Die Einsatzkräfte nahmen drei Männer im Bus (33, 44 und 52 Jahre alt) unter Anwendung von Zwangsmaßnahmen vorübergehend fest, um deren Personalien aufzunehmen. Die Lautstärke der Sirene wurde heruntergeregelt. Beim Herausführen der Personen aus dem Bus mussten die Polizistinnen und Polizisten unmittelbaren Zwang in Form von
    Schieben und Drücken anwenden, um die an dem Fahrzeug stehenden Versammlungsteilnehmenden von der Beifahrertür abzudrängen. Diese hatten auch schon den Zugang zum Bus vor den Festnahmen blockiert.
Den Verantwortlichen wurde in der Folge untersagt, den Bus bis heute Morgen, 6 Uhr, für Versammlungen zu verwenden. Für die Dauer der Versammlung im Eichhorster Weg stellten die Polizeikräfte den Fahrzeugschlüssel sicher. Anschließend konnte eine für den Bus verantwortliche Person das Fahrzeug in Begleitung von Polizeikräften zu einem Abstellort fahren.
Eine aus 20 Metern Entfernung durchgeführte Schallmessung hatte während der eingeschalteten Luftschutzsirene einen Wert von 109 Dezibel ergeben. Nach dem Alarmton klagten 14 Einsatzkräfte über Ohrenschmerzen, fünf von ihnen mussten sofort in einem Krankenhaus behandelt werden. Alle Einsatzkräfte konnten im Dienst bleiben. Bis zum Versammlungsende gegen 20:30 Uhr verzeichnete die Polizei 17 Notrufe und drei Internetanzeigen wegen der Lärmbelästigung. Auch bei der Feuerwehr waren mehrere Notrufe eingegangen, weil aufgrund des vom Bus abgesonderten Nebels durch Anrufende ein Brand vermutet worden war. Eine der im Bus befindlichen Personen, der 33-Jährige, muss sich nun wegen des Verdachts der gefährlichen Körperverletzung verantworten.
Mit Stand von 21 Uhr gestern Abend wurden im Einsatzverlauf 23 Männer und eine Frau vorübergehend in ihrer Freiheit beschränkt und insgesamt 17 Strafermittlungsverfahren unter anderem wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen und wegen Körperverletzung eingeleitet.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1534706.php
"U-Bahnhof Friedrichsfelde, Lichtenberg, District",52.5321606,13.5118927,"Nr. 0482
Gestern Nachmittag wurden Einsatzkräfte des Polizeiabschnitts 34 wegen einer randalierenden Person in einem Bus nach Friedrichsfelde alarmiert. Nach bisherigem Erkenntnisstand beobachteten Zeugen, wie ein Mann in einem BVG-Bus der Linie 194 an der Haltestelle U-Bahnhof Friedrichsfelde gegen 16 Uhr den Busfahrer beschimpfte. Als der Mann mit der Faust gegen die Fahrerkabine schlug, öffnete der Busfahrer die Tür im Frontbereich des Busses und der Mann verließ den Bus. Er soll im Haltestellenbereich weitere Menschen beschimpft haben. Eine 48-jährige Frau filmte den gesamten Vorgang. Als der Mann das mitbekam, betrat er nochmals den Bus und soll die Frau mit einem Reizstoffsprühgerät bedroht und zusätzlich beleidigt haben. Als die 48-Jährige daraufhin ihr Handy wegsteckte, verließ der Mann erneut den Bus. Anschließend soll der Mann den Hitlergruß gezeigt und dabei „Sieg Heil“ gerufen haben. Er entfernte sich in Richtung U-Bahnhof-Friedrichsfelde. Die weiteren
    Ermittlungen führt ein Fachkommissariat der Direktion 3 (Ost).",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1534683.php
"Kopenhagener Straße, Prenzlauer Berg, Pankow",52.548589703306924,13.402816174744274,"Nr. 0475
Gestern Nachmittag wurde in Prenzlauer Berg eine Frau von einem Unbekannten beleidigt. Nach ersten Erkenntnissen soll der Mann die 39-Jährige gegen 16:30 Uhr auf dem Gehweg der Kopenhagener Straße beleidigt und anschließend den sogenannten Hitlergruß gezeigt haben. Der Tatverdächtige sei dann weiter in Richtung Schwedter Straße gelaufen. Die Frau fuhr mit ihrem Fahrrad weiter, bis sie auf zwei zufällig in der Nähe befindliche Polizeikräfte traf und diese auf den Vorfall ansprach. Die Polizeikräfte suchten daraufhin gemeinsam mit der Frau nach dem Tatverdächtigen, der unerkannt flüchten konnte. Die Ermittlungen hat der Polizeiliche Staatsschutz des Landeskriminalamts Berlin übernommen.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1534506.php
"Grünau, Berlin, Treptower Reihe",52.417893,13.6001848,"Nr. 0468
Gestern Abend kam es zu einem fremdenfeindlichen Angriff auf zwei Personen in Grünau. Gegen 20:40 Uhr sollen sich eine 14- und 16-Jährige vom Vorplatz des S-Bahnhofs Grünau in Richtung Adlergestell begeben haben. Nach bisherigen Erkenntnissen näherten sich ihnen zwei Unbekannte von hinten und zogen an ihren Kopftüchern. Dadurch zerriss das Kopftuch der 14-Jährigen. Im darauffolgenden Gerangel sollen die Angreifer beiden in die Gesichter geschlagen haben. Des Weiteren habe einer der Männer ein Taschenmesser gezogen und der 16-Jährigen damit eine oberflächliche Schnittverletzung an einem Arm zugefügt. Die Jüngere erlitt Kopfschmerzen. Bei dem Angriff soll sich das Duo zudem fremdenfeindlich gegenüber der 14- und 16-Jährigen geäußert haben. Anschließend flüchteten die Angreifer. Alarmierte Rettungskräfte behandelten beide Verletzte am Ort ambulant. Der Polizeiliche Staatsschutz des Landeskriminalamts übernahm die weiteren Ermittlungen.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1534361.php
"Stubenrauchstraße, Neukölln, Rudow",52.42430386689133,13.485539204065592,"Nr. 0458
Eine bislang unbekannte Frau soll gestern Nachmittag in Rudow ein Kind vom Roller gestoßen haben. Das Mädchen gab an, gegen 17:15 Uhr mit seinem Roller auf dem Gehweg an der Kreuzung Neuköllner Straße/Stubenrauchstraße Straße gefahren zu sein. Die Unbekannte, die in Begleitung eines Mannes war, soll frontal auf die 12-Jährige zugekommen sein, sie an der Schulter gegriffen und vom Roller geschubst haben. Das Mädchen stürzte daraufhin und verletzte sich an einem Knie und einem Knöchel. Um eine weitere Auseinandersetzung zu verhindern, soll ein ebenfalls unbekannt gebliebener Passant eingegriffen haben. Der Begleiter der Frau soll sich ihm gegenüber fremdenfeindlich in Bezug auf das Mädchen mit dem Roller geäußert haben. Anschließend sollen die mutmaßliche Schubserin und ihr Begleiter ihren Weg zu Fuß in Richtung Neuköllner Straße fortgesetzt haben. Das Mädchen brauchte keine medizinische Behandlung, stand aber unter dem Eindruck des Geschehens. Die Ermittlungen
    führt der Staatsschutz des Landeskriminalamtes.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1534137.php
"Invalidenstraße, Mitte, Berlin",52.530435954249974,13.382734031704894,"Nr. 0440
Gestern Nachmittag wurde in Mitte ein Mann festgenommen, der mehrere verfassungswidrige Symbole auf einen Gehweg geschmiert haben soll. Nach derzeitigem Kenntnisstand sahen Passanten gegen 15:30 Uhr in der Invalidenstraße, wie der 47-Jährige vor einem Supermarkt drei verbotene Hakenkreuze in roter Farbe auf dem Gehweg auftrug. Auch einen Davidstern brachte er daneben auf. Alarmierte Polizeikräfte nahmen den Mann noch in der Nähe fest. Eine Atemalkoholmessung bei ihm ergab einen Wert von fast 2,8 Promille. Da die Symbole mit Kreide aufgebracht worden waren, konnten sie rückstandslos entfernt werden. Mehrere Kreidestücke, die der Mann bei sich trug, wurden als Tatmittel beschlagnahmt. Nach den polizeilichen Maßnahmen kam der Mann wieder auf freien Fuß. Der Polizeiliche Staatsschutz des Landeskriminalamtes hat die weiteren Ermittlungen übernommen.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1532972.php
"Adenauerplatz, Charlottenburg-Wilmersdorf, Berlin",52.5000028,13.3073226,"Nr. 0420
Gestern Abend soll ein Unbekannter im Ortsteil Charlottenburg einen Mann fremdenfeindlich angegriffen haben. Den bisherigen Erkenntnissen zufolge habe sich ein 41-Jähriger am U-Bahnhof Adenauerplatz aufgehalten, wo er von einem bislang noch unbekannten Mann fremdenfeindlich angesprochen wurde. Als der 41-Jährige ein Foto vom Unbekannten machen wollte, habe dieser ihm ins Gesicht geschlagen. Anschließend flüchtete der Angreifer unerkannt. Der Polizeiliche Staatsschutz des Landeskriminalamts ermittelt.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1532044.php
"Zoologischer Garten, Charlottenburg-Wilmersdorf, None",52.5017923,13.2842678,"Nr. 0406
Gestern Nachmittag alarmierte eine junge Frau die Polizei in Charlottenburg, da sie rassistisch beleidigt worden sein soll. Nach ersten Erkenntnissen soll ein unbekannter Tatverdächtiger die 18-Jährige gegen 15.30 Uhr auf dem U-Bahnhof Zoologischer Garten rassistisch beleidigt haben, als sie vom Bahnsteig der U-Bahnlinie U9 in Richtung Ausgang lief. Im Anschluss flüchtete der Tatverdächtige unerkannt. Der Polizeiliche Staatsschutz des Landeskriminalamts Berlin hat die weiteren, noch andauernden Ermittlungen zu dem Sachverhalt übernommen.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1531428.php
"Prinzenstraße, Friedrichshain-Kreuzberg, Berlin",52.4983972,13.40591,"Nr. 0405
Gestern Vormittag griff ein Mann eine Frau körperlich an und beleidigte sie fremdenfeindlich. Den bisherigen Erkenntnissen zufolge fuhren gegen 10:45 Uhr eine 43-Jährige und ein unbekannt gebliebener Mann mit der U-Bahnlinie 1 vom Halleschen Tor zur Prinzenstraße. Im Waggon soll der Mann zunächst scheinbar anlasslos mit einem Ellenbogen gegen den Bauch der Frau gestoßen haben. Dann soll er sie anschließend fremdenfeindlich beleidigt haben. Die 43-Jährige soll sich verbal gewehrt haben und stieg an der U-Bahnstation Prinzenstraße aus. Der Mann folgte ihr jedoch und ließ erst von ihr ab, als Passanten sich einschalteten. Er flüchtete unerkannt. Der Polizeiliche Staatsschutz des Landeskriminalamts Berlin führt die weiteren Ermittlungen.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1531393.php
"Pestalozzistraße, Wilmersdorf, Charlottenburg-Wilmersdorf",52.50796700614136,13.300516446554632,"Nr. 0385
Gestern Nachmittag soll ein 53-jähriger Mann in Charlottenburg antisemitische Parolen gerufen haben. Eine Zeugin alarmierte gegen 16:50 Uhr die Polizei in die Wilmersdorfer Straße/Pestalozzistraße, wo die Polizisten den Tatverdächtigen antrafen. Dieser äußerte auch gegenüber den Einsatzkräften weitere volksverhetzende Ausrufe. Der 53-Jährige wurde festgenommen, erkennungsdienstlich behandelt und anschließend entlassen. Die weiteren Ermittlungen führt der Polizeiliche Staatsschutz des Landeskriminalamtes Berlin.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1530830.php
"Leopoldstraße, Lichtenberg, None",52.5321606,13.5118927,"Nr. 0362
Gestern Mittag griff ein Mann in Rummelsburg einen anderen Mann an. Nach bisherigen Erkenntnissen und Zeugenaussagen rempelte der 21-Jährige den 34-Jährigen gegen 12 Uhr in der Leopoldstraße zunächst an und schlug ihn dann. Dabei soll er Beleidigungen bezüglich der angenommenen politischen Zugehörigkeit seines Gegenübers ausgerufen haben. Mehrere Zeugen griffen ein und hielten den Tatverdächtigen bis zum Eintreffen der Polizei fest. Der Angegriffene erlitt Schmerzen am Kopf, benötigte aber zunächst keine medizinische Behandlung. Während der polizeilichen Maßnahmen leistete der 21-Jährige Widerstand. Eine freiwillige Atemalkoholkontrolle ergab bei ihm einen Wert von über 1,6 Promille. Im Polizeigewahrsam musste er sich einer Blutentnahme unterziehen. Anschließend kam er wieder auf freien Fuß. Die Ermittlungen übernahm der Polizeiliche Staatsschutz des Landeskriminalamtes.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1529727.php
"Friedrichstraße, Mitte, Berlin",52.52677813328421,13.387227431008384,"Nr. 0355
Gestern Abend wurden Einsatzkräfte wegen einer Beleidigung auf fremdenfeindlicher Basis nach Mitte alarmiert. Nach ersten Erkenntnissen soll ein 29-jähriger Mann gegen 20:30 Uhr mit einem 48-Jährigen im Eingangsbereich eines Lebensmittelgeschäfts am Bahnhof Friedrichstraße in Streit geraten sein und diesen geschubst haben. Anschließend soll der Jüngere sein Gegenüber mehrfach fremdenfeindlich und rassistisch beleidigt haben. Der Mann konnte festgenommen und zur Durchführung einer erkennungsdienstlichen Behandlung in ein Polizeigewahrsam gebracht werden. Anschließend wurde er wieder auf freien Fuß gesetzt. Die weiteren Ermittlungen hat ein Fachkommissariat der Polizeidirektion 2 (West) übernommen.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1529646.php
